request_id,record_status,date,weekday,posted_time,origin,origin_category,dest,dest_category,waypoints,waypoints_category,stop_count,mid_dropoff_ok,mid_boarding_issue,via_train,train_time,party_current_original,party_target_original,party_current_clean,party_target_clean,party_parse_confidence,mentions_taxi,mentions_carpool,has_contact,author_id,source_file,source_line,source_match_score,raw_text_redacted,dq_flags,review_required,analytics_ready,parser_version
req_025775,existing_csv,2025-11-17,월,14:00,그할마,원룸촌,느헴,학교,,,2,False,False,False,,,,,,none,False,False,True,u1624,Talk_2026.9.15 11:45-5.txt,590,1.0,14:10 그할마>느헴 <PHONE>,,False,True,audit-v1
req_025776,existing_csv,2025-11-17,월,14:02,토시래,원룸촌,현동,학교,,,2,False,False,False,,,,,,none,False,False,False,u1914,Talk_2026.9.15 11:45-5.txt,593,1.0,14:15 토시래 > 현동 <URL>,,False,True,audit-v1
req_025777,existing_csv,2025-11-17,월,15:31,오흡,학교,유야,원룸촌,,,2,False,False,False,,,,,,none,False,True,False,u1293,Talk_2026.9.15 11:45-5.txt,595,1.0,16:00 오흡 → 유야 (중간승하차 가능) 카풀 (정원 5명) <URL>,,False,True,audit-v1
req_025778,existing_csv,2025-11-17,월,15:47,포항역,포항역,한동대,학교,,,2,False,False,False,,,,,,none,True,False,False,u1640,Talk_2026.9.15 11:45-5.txt,604,1.0,10/17 (오늘) 18:44 포항역 > 한동대 택시팟 구합니다! (작은 캐리어 1개) <URL>,,False,True,audit-v1
req_025779,existing_csv,2025-11-17,월,15:50,오흡,학교,그할마,원룸촌,비벤;궁물촌,학교;원룸촌,4,False,False,False,,,,,,none,False,True,False,u1666,Talk_2026.9.15 11:45-5.txt,608,1.0,카풀 4:00 오흡->비벤->궁물촌->그할마 톡방정원(방장포함5명) <URL>,,False,True,audit-v1
req_025780,existing_csv,2025-11-17,월,16:13,오흡,학교,유야,원룸촌,궁물촌,원룸촌,3,False,False,False,,,,,,none,False,False,False,u1807,Talk_2026.9.15 11:45-5.txt,614,0.995,17: 20 오흡 > 궁물촌 > 유야 <URL>,raw_text_contamination;system_name_leak,False,True,audit-v1
req_025781,existing_csv,2025-11-17,월,16:45,오흡,학교,유야,원룸촌,비벤;궁물촌,학교;원룸촌,4,False,False,False,,,,,,none,False,True,False,u2010,Talk_2026.9.15 11:45-5.txt,619,1.0,17:30 카풀 오흡>비벤> 궁물촌>유야 <URL>,,False,True,audit-v1
req_025782,existing_csv,2025-11-17,월,17:19,한동대,학교,포항역,포항역,,,2,False,False,False,,,,,,none,True,False,True,u0388,Talk_2026.9.15 11:45-5.txt,623,1.0,11/18 화 한동대 -> 포항역 택시 12:15 출발 <PHONE>,,False,True,audit-v1
req_025783,existing_csv,2025-11-17,월,17:29,오흡,학교,그할마,원룸촌,비벤;궁물촌,학교;원룸촌,4,False,False,False,,,,,,none,False,False,False,u1794,Talk_2026.9.15 11:45-5.txt,628,1.0,18:05 오흡-비벤-궁물촌-그할마gs <URL>,,False,True,audit-v1
req_025784,existing_csv,2025-11-17,월,17:39,비벤,학교,그할마,원룸촌,궁물촌,원룸촌,3,False,False,False,,,,,,none,False,True,False,u0801,Talk_2026.9.15 11:45-5.txt,632,1.0,5:50 카풀 비벤>궁물촌>그할마 (중간승하차 가능) <URL>,,False,True,audit-v1
req_025785,existing_csv,2025-11-17,월,17:45,오석,학교,토시래,원룸촌,비벤;궁물촌,학교;원룸촌,4,False,False,False,,,,,,none,False,True,False,u1795,Talk_2026.9.15 11:45-5.txt,635,1.0,18:00 오석 > 비벤 > 궁물촌 > 토시래 (중간 승하차 가능) 훈붕이 카풀 <URL>,,False,True,audit-v1
req_025786,existing_csv,2025-11-17,월,17:45,오흡,학교,유야,원룸촌,,,2,False,False,False,,,,,,none,False,False,False,u1236,Talk_2026.9.15 11:45-5.txt,640,1.0,18:35 오흡-유야 <URL>,,False,True,audit-v1
req_025787,existing_csv,2025-11-17,월,17:47,포항역,포항역,한동대,학교,,,2,False,False,False,,,,,,none,False,False,False,u1295,Talk_2026.9.15 11:45-5.txt,644,1.0,18:10 포항역-한동대 <URL>,,False,True,audit-v1
req_025788,existing_csv,2025-11-17,월,18:12,택정,학교,유야,원룸촌,,,2,False,False,False,,,,,,none,True,False,True,u0916,Talk_2026.9.15 11:45-5.txt,647,1.0,18:35 택정-유야 택시 <PHONE>,,False,True,audit-v1
req_025789,existing_csv,2025-11-17,월,18:25,유야,원룸촌,뉴턴,학교,,,2,False,False,False,,,,,,none,True,False,False,u1603,Talk_2026.9.15 11:45-5.txt,652,0.995,6:40 유야>뉴턴 택시 <URL>,raw_text_contamination,False,True,audit-v1
req_025790,existing_csv,2025-11-17,월,18:57,비벤,학교,궁물촌,원룸촌,,,2,False,False,False,,,,2,4,medium,True,False,True,u0738,Talk_2026.9.15 11:45-5.txt,655,1.0,19:00 비벤 - 궁물촌 (택시) - 2/4 <PHONE>,party_parse_review,False,True,audit-v1
req_025791,existing_csv,2025-11-17,월,19:15,느헴,학교,토시래,원룸촌,,,2,False,False,False,,,,,,none,False,False,False,u0679,Talk_2026.9.15 11:45-5.txt,659,0.995,19:30 느헴 -> 토시래 <URL>,raw_text_contamination;system_name_leak,False,True,audit-v1
req_025792,existing_csv,2025-11-17,월,20:21,유야,원룸촌,비벤,학교,,,2,False,False,False,,,,,,none,False,True,False,u0801,Talk_2026.9.15 11:45-5.txt,664,1.0,카풀 8:50 유야>비벤(중간 승하차가능) <URL>,,False,True,audit-v1
req_025793,existing_csv,2025-11-17,월,20:27,시외버스터미널,터미널,한동대,학교,,,2,False,False,False,,,,,,none,False,False,False,u0055,Talk_2026.9.15 11:45-5.txt,667,0.995,21:05 포항시외버스터미널 -> 한동대 <URL>,raw_text_contamination;system_name_leak,False,True,audit-v1
req_025794,existing_csv,2025-11-17,월,21:18,오흡,학교,유야,원룸촌,비벤,학교,3,False,False,False,,,,,,none,False,True,False,u1196,Talk_2026.9.15 11:45-5.txt,675,1.0,21:40 오흡-비벤-유야 카풀 <URL>,,False,True,audit-v1
req_025795,existing_csv,2025-11-17,월,22:07,느헴,학교,유야,원룸촌,,,2,False,False,False,,,,,,none,False,False,False,u1692,Talk_2026.9.15 11:45-5.txt,680,1.0,22:45 느헴 > 유야 톡방 정원 봇 포함 4명 <URL>,,False,True,audit-v1
req_025796,existing_csv,2025-11-17,월,22:10,비벤,학교,그할마,원룸촌,궁물촌,원룸촌,3,False,False,False,,,,,,none,False,True,False,u0801,Talk_2026.9.15 11:45-5.txt,686,1.0,카풀 10:20 비벤>궁물촌>그할마(중간 승하차가능) <URL>,,False,True,audit-v1
req_025797,existing_csv,2025-11-17,월,22:26,오흡,학교,그할마,원룸촌,비벤;궁물촌,학교;원룸촌,4,False,False,False,,,,,,none,False,False,False,u0867,Talk_2026.9.15 11:45-5.txt,689,1.0,22:35 오흡 - 비벤 - 궁물촌 - 그할마 <URL> 톡방 정원 4명,,False,True,audit-v1
req_025798,existing_csv,2025-11-17,월,22:50,오흡,학교,그할마,원룸촌,궁물촌,원룸촌,3,False,False,False,,,,,,none,False,True,False,u0125,Talk_2026.9.15 11:45-5.txt,694,1.0,23:20 오흡>궁물촌>그할마 중간 승하차 가능 카풀방 <URL>,,False,True,audit-v1
req_025799,existing_csv,2025-11-17,월,22:58,비벤,학교,토시래,원룸촌,궁물촌,원룸촌,3,False,False,False,,,,,,none,False,False,False,u1914,Talk_2026.9.15 11:45-5.txt,698,1.0,23:05 (3명) 비벤 > 궁물촌 > 토시래 <URL>,,False,True,audit-v1
req_025800,existing_csv,2025-11-17,월,23:05,비벤,학교,유야,원룸촌,,,2,False,False,False,,,,,,none,False,False,False,u1807,Talk_2026.9.15 11:45-5.txt,703,0.995,23 : 20 비벤 > 유야 <URL>,raw_text_contamination,False,True,audit-v1
req_025801,existing_csv,2025-11-17,월,23:10,비벤,학교,한동대,학교,유야,원룸촌,3,False,False,False,,,,,,none,False,True,False,u0681,Talk_2026.9.15 11:45-5.txt,708,1.0,23:25 비벤 유야 카카오톡 오픈채팅을 시작해 보세요. 링크를 선택하면 카카오톡이 실행됩니다. 한동대 카풀 <URL>,,False,True,audit-v1
req_025802,existing_csv,2025-11-17,월,23:42,택정,학교,그할마,원룸촌,,,2,False,False,False,,,,,,none,True,False,True,u1700,Talk_2026.9.15 11:45-5.txt,713,0.995,12pm 택정 -> 그할마 택시 모이는데로 출발 <PHONE>,raw_text_contamination;system_name_leak,False,True,audit-v1
req_025803,existing_csv,2025-11-18,화,00:32,오흡,학교,유야,원룸촌,비벤;궁물촌,학교;원룸촌,4,False,False,False,,,,,,none,False,False,False,u0482,Talk_2026.9.15 11:45-5.txt,722,1.0,1:00 오흡 비벤 궁물촌 유야 ㅋㅍ 정원 5명ㅁㄱ <URL>,,False,True,audit-v1
req_025804,existing_csv,2025-11-18,화,00:41,비벤,학교,유야,원룸촌,,,2,True,False,False,,0,3,,,none,False,False,False,u1376,Talk_2026.9.15 11:45-5.txt,725,1.0,00:55 (0/3) 비벤 - 유야 (중간하차 가능) <URL>,party_parse_invalid;party_parse_review,False,True,audit-v1
req_025805,existing_csv,2025-11-18,화,07:55,유야,원룸촌,채플 택시,미분류,,,2,False,False,False,,,,,,none,True,False,True,u1992,Talk_2026.9.15 11:45-5.txt,733,1.0,8:45 유야->채플 택시 <PHONE>,route_field_noise;unclassified_endpoint,True,False,audit-v1
req_025806,existing_csv,2025-11-18,화,08:12,그할마,원룸촌,뉴턴,학교,,,2,True,False,False,,,,,,none,False,False,False,u1794,Talk_2026.9.15 11:45-5.txt,734,1.0,8:43 그할마gs-뉴턴 (중간하차가능) <URL>,,False,True,audit-v1
req_025807,existing_csv,2025-11-18,화,08:15,유야,원룸촌,오흡,학교,비벤,학교,3,True,False,False,,0,3,,,none,False,False,False,u1376,Talk_2026.9.15 11:45-5.txt,736,1.0,08:43 (0/3) 유야 - 비벤 - 오흡 (중간하차 가능) <URL>,party_parse_invalid;party_parse_review,False,True,audit-v1
req_025808,existing_csv,2025-11-18,화,08:40,유야,원룸촌,한동대,학교,,,2,False,False,False,,,,,,none,False,False,False,u1183,Talk_2026.9.15 11:45-5.txt,742,1.0,9:40 유야 > 한동대 톡방 정원 봇 포함 6명 <URL>,,False,True,audit-v1
req_025809,existing_csv,2025-11-18,화,08:55,유야,원룸촌,오석,학교,,,2,False,False,False,,2,4,2,4,high,True,False,True,u1646,Talk_2026.9.15 11:45-5.txt,747,1.0,9:40 유야 - 오석 택시 (2/4) <PHONE>,,False,True,audit-v1
req_025810,existing_csv,2025-11-18,화,08:56,토시래,원룸촌,느헴,학교,,,2,False,False,False,,,,,,none,False,False,False,u0679,Talk_2026.9.15 11:45-5.txt,750,1.0,9:30 토시래 -> 느헴 <URL>,,False,True,audit-v1
req_025811,existing_csv,2025-11-18,화,08:57,카풀 9: 40 투다리,미분류,버정,학교,,,2,False,False,False,,,,,,none,False,True,False,u2042,Talk_2026.9.15 11:45-5.txt,754,1.0,카풀 9: 40 투다리(양덕 천마로점) -> 버정 <URL>,route_field_noise;unclassified_endpoint,True,False,audit-v1
req_025812,existing_csv,2025-11-18,화,09:01,유야,원룸촌,뉴턴,학교,,,2,False,False,False,,,,,,none,True,False,False,u0525,Talk_2026.9.15 11:45-5.txt,759,1.0,0935 유야->뉴턴 정원4 택시 <URL>,,False,True,audit-v1
req_025813,existing_csv,2025-11-18,화,09:04,유야,원룸촌,버정,학교,,,2,False,False,False,,,,,,none,False,False,False,u0211,Talk_2026.9.15 11:45-5.txt,761,1.0,0940 유야- 버정 <URL>,,False,True,audit-v1
req_025814,existing_csv,2025-11-18,화,09:08,그할마,원룸촌,현동,학교,,,2,False,False,False,,,,,,none,False,True,False,u0619,Talk_2026.9.15 11:45-5.txt,766,1.0,09:40 그할마 > 현동 카풀 <URL> 톡방 정원 6명,,False,True,audit-v1
req_025815,existing_csv,2025-11-18,화,09:18,유야,원룸촌,한동대,학교,버정,학교,3,False,False,False,,,,,,none,False,True,False,u0681,Talk_2026.9.15 11:45-5.txt,772,0.995,9:42 유야 버정 카카오톡 오픈채팅을 시작해 보세요. 링크를 선택하면 카카오톡이 실행됩니다. 한동대 카풀 <URL>,raw_text_contamination,False,True,audit-v1
req_025816,existing_csv,2025-11-18,화,09:20,토시래,원룸촌,느헴,학교,,,2,False,False,False,,,,,,none,False,False,False,u1914,Talk_2026.9.15 11:45-5.txt,777,1.0,9:35 토시래 > 느헴 (3명) <URL>,,False,True,audit-v1
req_025817,existing_csv,2025-11-18,화,09:32,유야,원룸촌,오석,학교,,,2,False,False,False,,,,,,none,True,False,True,u1044,Talk_2026.9.15 11:45-5.txt,783,1.0,10:30 유야 - 오석 택시 <PHONE>,,False,True,audit-v1
req_025818,existing_csv,2025-11-18,화,09:32,유야,원룸촌,느헴,학교,,,2,False,False,False,,,,,,none,True,False,True,u1991,Talk_2026.9.15 11:45-5.txt,786,1.0,9:40 유야 - 느헴 택시 <PHONE>,,False,True,audit-v1
req_025819,existing_csv,2025-11-18,화,09:34,그할마,원룸촌,현동,학교,,,2,False,False,False,,,,,,none,True,False,False,u1556,Talk_2026.9.15 11:45-5.txt,788,1.0,9:43 그할마-현동 택시 <URL>,,False,True,audit-v1
req_025820,existing_csv,2025-11-18,화,10:15,유야,원룸촌,오석,학교,,,2,False,False,False,,,,,,none,True,False,True,u1044,Talk_2026.9.15 11:45-5.txt,798,1.0,10:30 유야 - 오석 택시 <PHONE>,,False,True,audit-v1
req_025821,existing_csv,2025-11-18,화,10:25,한동대,학교,포항역,포항역,,,2,False,False,False,,,,,,none,True,False,True,u0388,Talk_2026.9.15 11:45-5.txt,803,1.0,11/18 화 한동대 -> 포항역 택시 12:15 출발 <PHONE>,,False,True,audit-v1
req_025822,existing_csv,2025-11-18,화,10:32,그할마,원룸촌,현동,학교,,,2,False,False,False,,,,,,none,False,False,False,u2056,Talk_2026.9.15 11:45-5.txt,807,1.0,11:10 그할마 > 현동 <URL>,,False,True,audit-v1
req_025823,existing_csv,2025-11-18,화,10:35,유야,원룸촌,학교,학교,,,2,False,False,False,,,,,,none,False,False,True,u0252,Talk_2026.9.15 11:45-5.txt,809,1.0,11:15 유야-학교 <PHONE>,,False,True,audit-v1
req_025824,existing_csv,2025-11-18,화,11:08,그할마,원룸촌,학교,학교,,,2,False,False,False,,,,,,none,True,False,True,u0781,Talk_2026.9.15 11:45-5.txt,812,0.995,11:15 그할마-학교 택시 <PHONE>,raw_text_contamination;system_name_leak,False,True,audit-v1
req_025825,existing_csv,2025-11-18,화,11:17,오흡,학교,궁물촌,원룸촌,비벤,학교,3,False,False,False,,,,,,none,False,False,False,u1183,Talk_2026.9.15 11:45-5.txt,814,0.995,11:25 오흡 > 비벤 > 궁물촌 톡방 정원 봇 포함 6명 <URL>,raw_text_contamination;system_name_leak,False,True,audit-v1
req_025826,existing_csv,2025-11-18,화,11:22,그할마,원룸촌,오흡,학교,,,2,False,False,False,,,,,,none,False,True,False,u1666,Talk_2026.9.15 11:45-5.txt,820,1.0,카풀 11:30 그할마->오흡(중간승하차가능) 톡방정원(방장포함5명) <URL>,,False,True,audit-v1
req_025827,existing_csv,2025-11-18,화,11:42,비벤,학교,그할마,원룸촌,궁물촌,원룸촌,3,False,False,False,,,,,,none,False,True,False,u0801,Talk_2026.9.15 11:45-5.txt,827,1.0,11: 50카풀 비벤> 궁물촌>그할마.(중간승하차) <URL>,,False,True,audit-v1
req_025828,existing_csv,2025-11-18,화,11:52,유야,원룸촌,현동,학교,,,2,False,False,False,,,,,,none,False,False,False,u1807,Talk_2026.9.15 11:45-5.txt,830,1.0,12 : 40 유야 > 현동 <URL>,,False,True,audit-v1
req_025829,existing_csv,2025-11-18,화,12:51,유야,원룸촌,학교,학교,,,2,False,False,False,,,,,,none,False,True,False,u2010,Talk_2026.9.15 11:45-5.txt,838,1.0,1:15 유야-학교 카풀 <URL>,,False,True,audit-v1
req_025830,existing_csv,2025-11-18,화,13:02,포항역,포항역,한동대,학교,,,2,False,False,True,18:05,,,,,none,True,False,True,u0122,Talk_2026.9.15 11:45-5.txt,841,0.995,11/18 화 18:05 도착 기차 포항역 -> 한동대 택시 <PHONE>,raw_text_contamination,False,True,audit-v1
req_025831,existing_csv,2025-11-18,화,13:17,한동대,학교,흥해실내체육관 <SYSTEM_EVENT>. <SYSTEM_EVENT>.,미분류,,,2,False,False,False,,,,,,none,False,False,True,u0094,Talk_2026.9.15 11:45-5.txt,845,0.995,11/19 오전 10~11 중 한동대->흥해실내체육관 <PHONE>,raw_text_contamination;route_field_noise;system_name_leak;unclassified_endpoint,True,False,audit-v1
req_025832,existing_csv,2025-11-18,화,14:17,오흡,학교,궁물촌,원룸촌,비벤,학교,3,False,False,False,,,,,,none,False,True,False,u1666,Talk_2026.9.15 11:45-5.txt,850,1.0,카풀 2:25 오흡->비벤->궁물촌 <URL>,,False,True,audit-v1
req_025833,existing_csv,2025-11-18,화,14:45,한동대,학교,포항역,포항역,,,2,False,False,False,,,,,,none,False,False,True,u1310,Talk_2026.9.15 11:45-5.txt,855,0.995,11/18 화 17:30 한동대 -> 포항역 (18:00) <PHONE>,raw_text_contamination;system_name_leak,False,True,audit-v1
req_025834,existing_csv,2025-11-18,화,15:32,오흡,학교,유야,원룸촌,,,2,False,False,False,,,,,,none,False,False,False,u1807,Talk_2026.9.15 11:45-5.txt,859,1.0,15: 50 오흡 > 유야 <URL>,,False,True,audit-v1
req_025835,existing_csv,2025-11-18,화,15:47,포항역,포항역,한동대,학교,,,2,False,False,True,18:44,,,,,none,True,False,True,u0122,Talk_2026.9.15 11:45-5.txt,865,0.995,11/18 화 18:44 도착 기차 포항역 -> 한동대 택시 <PHONE>,raw_text_contamination;system_name_leak,False,True,audit-v1
req_025836,existing_csv,2025-11-18,화,16:09,비벤,학교,유야,원룸촌,,,2,False,False,False,,,,,,none,False,True,False,u0801,Talk_2026.9.15 11:45-5.txt,869,1.0,카풀 4:17 비벤> 유야(중간승하차) <URL>,,False,True,audit-v1
req_025837,existing_csv,2025-11-18,화,16:34,학교,학교,양덕,원룸촌,,,2,False,False,False,,,,,,none,False,True,False,u0477,Talk_2026.9.15 11:45-5.txt,872,1.0,11/18 17:00 학교 > 양덕 카풀 <URL>,,False,True,audit-v1
req_025838,existing_csv,2025-11-18,화,16:44,토시래,원룸촌,오석,학교,야멍,원룸촌,3,False,False,False,,,,,,none,False,True,False,u1795,Talk_2026.9.15 11:45-5.txt,875,1.0,17:00 토시래 > 야멍 > 오석 (중간 승하차 가능) 훈붕이 카풀 <URL>,,False,True,audit-v1
req_025839,existing_csv,2025-11-18,화,17:10,느헴,학교,토시래,원룸촌,버정,학교,3,False,False,False,,,,,,none,False,False,False,u0679,Talk_2026.9.15 11:45-5.txt,881,1.0,17:30 느헴 -> 버정 -> 토시래 <URL>,,False,True,audit-v1
req_025840,existing_csv,2025-11-18,화,17:21,유야,원룸촌,버정,학교,,,2,False,False,False,,,,,,none,True,False,False,u0753,Talk_2026.9.15 11:45-5.txt,885,1.0,18:45 유야->버정 택시 <URL>,,False,True,audit-v1
req_025841,existing_csv,2025-11-18,화,17:29,오흡,학교,그할마,원룸촌,비벤;궁물촌,학교;원룸촌,4,False,False,False,,,,,,none,False,False,False,u1794,Talk_2026.9.15 11:45-5.txt,887,1.0,18:05 오흡-비벤-궁물촌-그할마gs <URL>,,False,True,audit-v1
req_025842,existing_csv,2025-11-18,화,17:45,비벤,학교,유야,원룸촌,,,2,False,False,False,,,,,,none,False,True,False,u1196,Talk_2026.9.15 11:45-5.txt,889,1.0,18:05 비벤-유야 카풀 <URL>,,False,True,audit-v1
req_025843,existing_csv,2025-11-18,화,17:50,오석,학교,양덕,원룸촌,비벤;궁물촌,학교;원룸촌,4,False,False,False,,,,,,none,False,False,False,u1857,Talk_2026.9.15 11:45-5.txt,892,1.0,6:10 오석-비벤-궁물촌-양덕R식자재마트 <URL>,,False,True,audit-v1
req_025844,existing_csv,2025-11-18,화,17:51,오흡,학교,유야,원룸촌,비벤,학교,3,False,False,False,,,,,,none,False,False,False,u1196,Talk_2026.9.15 11:45-5.txt,895,1.0,오흡-비벤-유야,,False,True,audit-v1
req_025845,existing_csv,2025-11-18,화,18:12,비벤,학교,한동대,학교,궁물촌,원룸촌,3,False,False,False,,,,,,none,False,True,False,u0681,Talk_2026.9.15 11:45-5.txt,896,1.0,18:35 비벤 궁물촌 카카오톡 오픈채팅을 시작해 보세요. 링크를 선택하면 카카오톡이 실행됩니다. 한동대 카풀 <URL>,,False,True,audit-v1
req_025846,existing_csv,2025-11-18,화,18:51,택정,학교,그할마,원룸촌,,,2,False,False,False,,,,,,none,True,False,True,u1330,Talk_2026.9.15 11:45-5.txt,900,1.0,모이는대로 택정 -> 그할마 택시 <PHONE>,,False,True,audit-v1
req_025847,existing_csv,2025-11-18,화,20:39,비벤,학교,유야,원룸촌,,,2,False,False,False,,2,5,2,5,high,False,True,False,u0034,Talk_2026.9.15 11:45-5.txt,905,1.0,민민 카풀 🚗🚓 20:45 (2/5) 비벤->유야 <URL>,,False,True,audit-v1
req_025848,existing_csv,2025-11-18,화,20:41,한동대,학교,한동대,학교,수원역 오후 7시 30분 화요일 동탄역 -,미분류,3,False,False,False,,,,,,none,False,True,True,u0034,Talk_2026.9.15 11:45-5.txt,910,1.0,카풀 금요일 (21일) 한동대/양덕 --> 수원역 오후 7시 30분 화요일 (25일) 동탄역 --> 한동대/양덕 오전 시간 미정 <PHONE>,route_field_noise;same_origin_destination,True,False,audit-v1
req_025849,existing_csv,2025-11-18,화,21:48,비벤,학교,궁물촌,원룸촌,,,2,False,False,False,,,,,,none,False,False,False,u1914,Talk_2026.9.15 11:45-5.txt,921,1.0,모이는대로 비벤 > 궁물촌 (3명) <URL>,,False,True,audit-v1
req_025850,existing_csv,2025-11-18,화,21:50,포항역,포항역,한동대,학교,,,2,False,False,False,,,,1,4,medium,False,False,True,u0765,Talk_2026.9.15 11:45-5.txt,924,1.0,11.19(수) 포항역->한동대 10시39분 도착 열차 <PHONE>/4,party_parse_review,False,True,audit-v1
req_025851,existing_csv,2025-11-18,화,22:04,오흡,학교,그할마,원룸촌,궁물촌,원룸촌,3,False,False,False,,,,,,none,False,True,False,u0125,Talk_2026.9.15 11:45-5.txt,932,1.0,23:00 오흡>궁물촌>그할마 중간 승하차 가능 카풀방 <URL>,,False,True,audit-v1
req_025852,existing_csv,2025-11-18,화,22:58,비벤,학교,양덕,원룸촌,,,2,False,False,False,,,,2,4,medium,False,False,True,u0130,Talk_2026.9.15 11:45-5.txt,937,1.0,모이는대로 2/4 비벤 -> 양덕 <PHONE>,party_parse_review,False,True,audit-v1
req_025853,existing_csv,2025-11-18,화,22:59,느헴,학교,유야,원룸촌,,,2,False,False,False,,,,2,4,medium,False,False,True,u1524,Talk_2026.9.15 11:45-5.txt,940,1.0,11:10 느헴 > 유야 2/4 <PHONE>,party_parse_review,False,True,audit-v1
req_025854,existing_csv,2025-11-18,화,23:05,오석,학교,토시래,원룸촌,비벤;궁물촌,학교;원룸촌,4,True,False,False,,,,,,none,False,True,False,u1795,Talk_2026.9.15 11:45-5.txt,944,0.995,23:20 오석 > 비벤 > 궁물촌 > 토시래 (중간 하차 가능) 훈붕이 카풀 <URL>,raw_text_contamination,False,True,audit-v1
req_025855,existing_csv,2025-11-18,화,23:39,오흡,학교,유야,원룸촌,,,2,False,False,False,,,,,,none,False,False,False,u0211,Talk_2026.9.15 11:45-5.txt,951,1.0,00:15 오흡 - 유야 <URL>,,False,True,audit-v1
req_025856,existing_csv,2025-11-18,화,23:40,한동대,학교,시외버스터미널,터미널,,,2,False,False,False,,,,,,none,False,False,True,u0770,Talk_2026.9.15 11:45-5.txt,955,1.0,11/19 수 10:00 한동대 -> 포항시외버스터미널 <PHONE>,,False,True,audit-v1
req_025857,existing_csv,2025-11-18,화,23:58,택정,학교,궁물촌,원룸촌,,,2,False,False,False,,,,,,none,True,False,True,u1306,Talk_2026.9.15 11:45-5.txt,958,1.0,00:15 택시 택정 -> 궁물촌 <PHONE>,,False,True,audit-v1
req_025858,existing_csv,2025-11-18,화,23:59,오흡,학교,그할마,원룸촌,비벤;궁물촌,학교;원룸촌,4,False,False,False,,,,,,none,False,True,False,u1666,Talk_2026.9.15 11:45-5.txt,961,1.0,카풀 00:30 오흡->비벤->궁물촌->그할마 톡방정원(방장포함 5명) <URL>,,False,True,audit-v1
req_025859,existing_csv,2025-11-19,수,00:01,느헴,학교,토시래,원룸촌,버정,학교,3,False,False,False,,,,,,none,False,False,False,u0679,Talk_2026.9.15 11:45-5.txt,968,1.0,12:30 느헴 -> 버정 -> 토시래 <URL>,,False,True,audit-v1
req_025860,existing_csv,2025-11-19,수,00:24,느헴,학교,궁물촌,원룸촌,버정;다이소,학교;원룸촌,4,False,False,False,,,,,,none,False,False,False,u1857,Talk_2026.9.15 11:45-5.txt,973,1.0,12:33 느헴 - 버정 - 다이소 - 궁물촌 - 투다리 <URL>,,False,True,audit-v1
req_025861,existing_csv,2025-11-19,수,00:45,비벤,학교,유야,원룸촌,,,2,False,False,False,,,,,,none,False,True,False,u2025,Talk_2026.9.15 11:45-5.txt,975,1.0,12:55 비벤—- 유야 카풀 <URL>,,False,True,audit-v1
req_025862,existing_csv,2025-11-19,수,00:46,오흡,학교,궁물촌,원룸촌,,,2,False,False,False,,,,,,none,True,False,True,u2097,Talk_2026.9.15 11:45-5.txt,977,1.0,오흡 - 궁물촌 택시 모이는대로 <PHONE>,,False,True,audit-v1
req_025863,existing_csv,2025-11-19,수,01:12,비벤,학교,그할마,원룸촌,,,2,False,False,False,,,,,,none,True,False,True,u1423,Talk_2026.9.15 11:45-5.txt,982,1.0,비벤 --> 그할마 택시 모이는대로 <PHONE>,,False,True,audit-v1
req_025864,existing_csv,2025-11-19,수,02:12,택정,학교,궁물촌,원룸촌,,,2,False,False,False,,,,,,none,True,False,False,u1319,Talk_2026.9.15 11:45-5.txt,986,1.0,모이는대로 택정 -> 궁물촌 택시 <URL>,,False,True,audit-v1
req_025865,existing_csv,2025-11-19,수,03:19,오흡,학교,그할마,원룸촌,,,2,False,False,False,,,,,,none,False,False,False,u0867,Talk_2026.9.15 11:45-5.txt,990,1.0,3:30 오흡 - 그할마 <URL> 톡방 정원 4명,,False,True,audit-v1
req_025866,existing_csv,2025-11-19,수,04:18,오흡,학교,그할마,원룸촌,비벤;궁물촌,학교;원룸촌,4,False,False,False,,,,,,none,False,False,False,u1692,Talk_2026.9.15 11:45-5.txt,997,1.0,04:30 오흡 > 비벤 > 궁물촌 > 그할마 톡방 정원 봇 포함 6명 <URL>,,False,True,audit-v1
req_025867,existing_csv,2025-11-19,수,04:21,그할마,원룸촌,현동,학교,,,2,False,False,False,,,,,,none,False,True,False,u0619,Talk_2026.9.15 11:45-5.txt,1003,1.0,09:40 그할마 > 현동 카풀 <URL> 톡방 정원 6명,,False,True,audit-v1
req_025868,existing_csv,2025-11-19,수,07:56,그할마,원룸촌,오흡,학교,,,2,False,False,False,,,,,,none,True,False,True,u0741,Talk_2026.9.15 11:45-5.txt,1008,1.0,8:40 그할마gs-오흡 택시 <PHONE>,,False,True,audit-v1
req_025869,existing_csv,2025-11-19,수,08:04,유야,원룸촌,현동,학교,,,2,False,False,False,,,,,,none,True,False,True,u0625,Talk_2026.9.15 11:45-5.txt,1010,1.0,8:30 유야 현동 택시 <PHONE>,,False,True,audit-v1
req_025870,existing_csv,2025-11-19,수,08:04,그할마,원룸촌,느헴,학교,,,2,False,False,False,,,,,,none,True,False,True,u1323,Talk_2026.9.15 11:45-5.txt,1012,1.0,9:40 그할마>느헴 택시 <PHONE>,,False,True,audit-v1
