candidate_id,date,weekday,posted_time,author_id,origin_candidate,origin_category_candidate,dest_candidate,dest_category_candidate,waypoints_candidate,stop_count_candidate,source_file,source_line,raw_text_redacted,review_status,candidate_reason
omit_0322,2026-03-07,토,22:48,u2067,포항역,포항역,유야,원룸촌,한동대,3,Talk_2026.9.15 11:45-5.txt,14016,3/8(일) 포항역-한동-유야 17:10(17:04 도착 기차) 1500원 카풀 톡방 정원 7명 <URL>,human_review_required,2+ known places and route/mode marker
omit_0323,2026-03-08,일,14:16,u2073,포항역,포항역,한동대,학교,,2,Talk_2026.9.15 11:45-5.txt,14095,3/8(일) 15:32 도착기차 포항역➡️한동대 택시 캐리어 유무 알려주세요 (1/4) <URL>,human_review_required,2+ known places and route/mode marker
omit_0324,2026-03-11,수,09:03,u0579,오석,학교,야멍,원룸촌,,2,Talk_2026.9.15 11:45-5.txt,14801,9:35 투다리-오석 카풀 🚫야멍은 주정차 금지 구역이라 승하차 불가합니다. <URL>,human_review_required,2+ known places and route/mode marker
omit_0325,2026-03-18,수,09:22,u0579,오석,학교,야멍,원룸촌,,2,Talk_2026.9.15 11:45-5.txt,17045,9:35 투다리-오석 카풀 🚫야멍은 주정차 금지 구역이라 승하차 불가합니다. 굿모닝 카풀☀️🚗 <URL>,human_review_required,2+ known places and route/mode marker
omit_0326,2026-03-19,목,16:10,u2067,한동대,학교,유야,원룸촌,포항역,3,Talk_2026.9.15 11:45-5.txt,17403,3/20(금) 한동-포항역(유야에서도 탑승가능합니다) 21:00 카풀(21:36 출발 기차) 톡방 정원 7명 <URL>,human_review_required,2+ known places and route/mode marker
omit_0327,2026-03-20,금,02:26,u1063,한동대,학교,포항역,포항역,,2,Talk_2026.9.15 11:45-5.txt,17585,3/20 (금) 17:20 (18:00 기차) 한동대➡️포항역 <PHONE>/4,human_review_required,2+ known places and route/mode marker
omit_0328,2026-03-20,금,09:04,u0579,오석,학교,야멍,원룸촌,,2,Talk_2026.9.15 11:45-5.txt,17650,9:35 투다리-오석 카풀 🚫야멍은 주정차 금지 구역이라 승하차 불가합니다. 굿모닝 카풀☀️🚗 <URL>,human_review_required,2+ known places and route/mode marker
omit_0329,2026-03-20,금,14:56,u2067,한동대,학교,유야,원룸촌,포항역,3,Talk_2026.9.15 11:45-5.txt,17909,3/20(금) 한동-포항역(유야에서도 탑승가능합니다) 21:00 카풀(21:36 출발 기차) 톡방 정원 7명 <URL>,human_review_required,2+ known places and route/mode marker
omit_0330,2026-03-23,월,00:21,u1063,포항역,포항역,한동대,학교,,2,Talk_2026.9.15 11:45-5.txt,18873,3/23 (월) 9:09 도착 기차 포항역➡️한동대 <PHONE>/4 캐리어 마감,human_review_required,2+ known places and route/mode marker
omit_0331,2026-03-23,월,08:43,u0955,포항역,포항역,한동대,학교,,2,Talk_2026.9.15 11:45-5.txt,18926,3/23 (월) 9:09 도착 기차 포항역➡️한동대 <PHONE>,human_review_required,2+ known places and route/mode marker
omit_0332,2026-03-24,화,09:17,u0579,오석,학교,야멍,원룸촌,,2,Talk_2026.9.15 11:45-5.txt,19211,9:35 투다리-오석 카풀 🚫야멍은 주정차 금지 구역이라 승하차 불가합니다. 굿모닝 카풀☀️🚗 <URL>,human_review_required,2+ known places and route/mode marker
omit_0333,2026-03-31,화,09:25,u0579,오석,학교,야멍,원룸촌,,2,Talk_2026.9.15 11:45-5.txt,21441,09:35 리바트-오석 🚫야멍은 주정차 금지 구역이라 승하차 불가합니다. 톡방 들어오시면 승하차지 말씀해주세요 :) 굿모닝 카풀☀️🚗 <URL>,human_review_required,2+ known places and route/mode marker
omit_0334,2026-04-03,금,09:21,u0579,오석,학교,야멍,원룸촌,,2,Talk_2026.9.15 11:45-5.txt,22349,09:35 리바트-오석 🚫야멍은 주정차 금지 구역이라 승하차 불가합니다. 톡방 들어오시면 승하차지 말씀해주세요 :) 굿모닝 카풀☀️🚗 <URL>,human_review_required,2+ known places and route/mode marker
omit_0335,2026-04-04,토,21:53,u1217,양덕,원룸촌,학교,학교,,2,Talk_2026.9.15 11:45-5.txt,23071,4.5(일) 20:20 역삼역 - 포항(양덕/학교) 15000원 <PHONE>,human_review_required,2+ known places and route/mode marker
omit_0336,2026-04-10,금,11:52,u0142,한동대,학교,포항역,포항역,,2,Talk_2026.9.15 11:45-5.txt,24814,4/10(금) 택시 16:50 (17:20 기차) 한동 > 포항역 <PHONE>,human_review_required,2+ known places and route/mode marker
omit_0337,2026-04-10,금,13:20,u0662,한동대,학교,포항역,포항역,,2,Talk_2026.9.15 11:45-5.txt,24861,4/10(금) 택시 13:30 (14:00 기차) 한동 > 포항역 <PHONE>,human_review_required,2+ known places and route/mode marker
omit_0338,2026-04-10,금,14:15,u0101,유야,원룸촌,포항역,포항역,,2,Talk_2026.9.15 11:45-5.txt,24891,20:15 유야 》포항역 택시 <PHONE>,human_review_required,2+ known places and route/mode marker
omit_0339,2026-04-14,화,17:39,u0863,한동대,학교,궁물촌,원룸촌,,2,Talk_2026.9.15 11:45-5.txt,26138,18:00 한동 > 궁물촌 <URL>,human_review_required,2+ known places and route/mode marker
omit_0340,2026-04-15,수,00:22,u0101,오흡,학교,그할마,원룸촌,,2,Talk_2026.9.15 11:45-5.txt,26203,02:40 택시팟 오흡 》그할마 <PHONE>,human_review_required,2+ known places and route/mode marker
omit_0341,2026-04-20,월,10:53,u1043,그할마,원룸촌,느헴,학교,,2,Talk_2026.9.15 11:45-5.txt,27525,12:40 gs(그할마) - 느헴 중간 승하차 가능 톡방 정원 6명 <URL>,human_review_required,2+ known places and route/mode marker
omit_0342,2026-04-22,수,14:30,u0579,오석,학교,야멍,원룸촌,,2,Talk_2026.9.15 11:45-5.txt,27968,14:45 투다리-오석 🚫야멍은 주정차 금지 구역이라 승하차 불가합니다. 굿모닝 카풀☀️🚗 <URL>,human_review_required,2+ known places and route/mode marker
omit_0343,2026-04-26,일,20:08,u0661,포항터미널,터미널,한동대,학교,,2,Talk_2026.9.15 11:45-5.txt,29635,4/26(일) 9:50 출발 택시 포항터미널 —> 한동 <PHONE>,human_review_required,2+ known places and route/mode marker
omit_0344,2026-04-29,수,10:37,u1415,한동대,학교,포항역,포항역,,2,Talk_2026.9.15 11:45-6.txt,123,4/30 목 한동 > 포항역 15:00 출발 <PHONE>/4,human_review_required,2+ known places and route/mode marker
omit_0345,2026-04-29,수,12:19,u1196,유야,원룸촌,현동,학교,,2,Talk_2026.9.15 11:45-6.txt,167,12:40 유야-현동-올네 카풀 <URL>,human_review_required,2+ known places and route/mode marker
omit_0346,2026-04-29,수,16:48,u1415,한동대,학교,포항역,포항역,,2,Talk_2026.9.15 11:45-6.txt,260,4/30 목 한동 > 포항역 15:00 출발 <PHONE>/4,human_review_required,2+ known places and route/mode marker
omit_0347,2026-04-29,수,17:25,u0714,한동대,학교,포항역,포항역,,2,Talk_2026.9.15 11:45-6.txt,275,4/29 수 한동 > 포항역 17:50 출발 (18:31 기차) <PHONE>,human_review_required,2+ known places and route/mode marker
omit_0348,2026-04-30,목,14:48,u1532,한동대,학교,포항역,포항역,,2,Talk_2026.9.15 11:45-6.txt,968,5/1 (금) 한동 > 포항역 12:10 출발 (12:46 기차🚝) <PHONE>,human_review_required,2+ known places and route/mode marker
omit_0349,2026-05-01,금,12:20,u1310,한동대,학교,포항역,포항역,택정,3,Talk_2026.9.15 11:45-6.txt,1629,5/1(금) 17:50 한동(갈상>택정) > 포항역 <PHONE> 캐리어 여부 알려주세요,human_review_required,2+ known places and route/mode marker
omit_0350,2026-05-02,토,23:00,u0968,양덕,원룸촌,궁물촌,원룸촌,,2,Talk_2026.9.15 11:45-6.txt,2020,오후 11:15 택시정류장>양덕 궁물촌 <PHONE>,human_review_required,2+ known places and route/mode marker
omit_0351,2026-05-11,월,09:34,u0579,오석,학교,야멍,원룸촌,,2,Talk_2026.9.15 11:45-6.txt,5355,09:40 투다리-오석 🚫야멍은 주정차 금지 구역이라 승하차 불가합니다. 굿모닝 카풀☀️🚗 <URL>,human_review_required,2+ known places and route/mode marker
omit_0352,2026-05-11,월,16:45,u1923,한동대,학교,시외버스터미널,터미널,,2,Talk_2026.9.15 11:45-6.txt,5435,안녕하세요 혹시 5월 22일 3시 50분에 한동대에서 포항시외버스터미널까지 같이 택시로 이동하실 분 있으실까요? <PHONE>로 연락 부탁드립니다!,human_review_required,2+ known places and route/mode marker
omit_0353,2026-05-15,금,13:18,u0821,오흡,학교,궁물촌,원룸촌,,2,Talk_2026.9.15 11:45-6.txt,6375,14: 20 오흡 - 투다리 (궁물촌 하차 가능) <URL>,human_review_required,2+ known places and route/mode marker
omit_0354,2026-06-02,화,08:43,u1196,유야,원룸촌,현동,학교,,2,Talk_2026.9.15 11:45-6.txt,12138,09:20 유야-현동-올네 카풀 <URL>,human_review_required,2+ known places and route/mode marker
omit_0355,2026-06-05,금,12:19,u1196,유야,원룸촌,현동,학교,,2,Talk_2026.9.15 11:45-6.txt,13052,12:40 유야-현동-올네 카풀 <URL>,human_review_required,2+ known places and route/mode marker
omit_0356,2026-06-09,화,17:54,u0026,한동대,학교,학교,학교,,2,Talk_2026.9.15 11:45-6.txt,14087,"📢 칠포재즈페스티벌 택시 동행 모집합니다! 제20회 칠포재즈페스티벌(6월 14일 일요일)에 함께 하실 분을 모집합니다. 저 포함 총 4인 기준으로 택시 이용 예정입니다. 🗓 일시 : 6월 14일(일) 🚕 출발 : 15:00 한동대학교 택시정류장 📍 목적지 : 칠포해수욕장 (차로 약 15~20분) 👥 모집 인원 : 3명 (본인 포함 총 4인) 💰 예상 비용 : 왕복 택시비 1인당 약 5,000원 🎵 공연 라인업 (6.14 일요일) • 16:00 소울딜리버리 • 17:00 김오키 럽럽 with 아라 • 18:00 블루 스윙 • 19:00 선우정아 • 20:00 테오 크로커 • 21:00 정재형 💬 기타 안내 • 왕복 택시비는 인원수대로 n빵 예정입니다. • 귀가 시간은 원하시는 공연 일정에 따라 유동적으로 조율할 예정입니다. • 공연 전 편의점 간식 픽업 후 출발할 예정이니 여유롭게 모여 주세요. 관심 있으신 분은 댓글 또는 인스타 DM 주세요 🙌 📩 Instagram : @mylife_seok",human_review_required,2+ known places and route/mode marker
omit_0357,2026-07-01,수,08:35,u0381,그할마,원룸촌,느헴,학교,,2,Talk_2026.9.15 11:45-6.txt,17710,9:00 택시 그할마 cu> 느헤미야 <PHONE>,human_review_required,2+ known places and route/mode marker
omit_0358,2026-07-15,수,23:29,u0725,포항역,포항역,한동대,학교,,2,Talk_2026.9.15 11:45-6.txt,18764,7/16 목 (13:13 도착 기차) 포항역 >>>한동 <PHONE> (1/4),human_review_required,2+ known places and route/mode marker
omit_0359,2026-08-17,월,12:48,u1217,터미널,터미널,학교,학교,양덕,3,Talk_2026.9.15 11:45-6.txt,19747,"오늘 저녁 8시 서울고속터미널 - 포항 (양덕, 학교) <PHONE>만원 3명받습니다",human_review_required,2+ known places and route/mode marker
omit_0360,2026-08-29,토,15:26,u1026,포항역,포항역,한동대,학교,,2,Talk_2026.9.15 11:45-6.txt,20650,8/29 (토) 15:32 도착 기차🚅 포항역 > 한동 <URL>,human_review_required,2+ known places and route/mode marker
omit_0361,2026-09-11,금,11:06,u1532,한동대,학교,포항역,포항역,,2,Talk_2026.9.15 11:45-6.txt,24289,9/11 (금) 오늘 13:20 (14:03 기차🚝) 한동 > 포항역 <PHONE>,human_review_required,2+ known places and route/mode marker
